,SYMBOL,NAME OF COMPANY,cm20FEB2024bhav.csv,cm19FEB2024bhav.csv,cm16FEB2024bhav.csv,cm15FEB2024bhav.csv,cm14FEB2024bhav.csv,cm13FEB2024bhav.csv,cm12FEB2024bhav.csv,cm09FEB2024bhav.csv,cm08FEB2024bhav.csv,cm07FEB2024bhav.csv,cm06FEB2024bhav.csv,cm05FEB2024bhav.csv,cm02FEB2024bhav.csv,cm01FEB2024bhav.csv
881,KALYANIFRG,Kalyani Forge Limited,,,,,,,,,,,,,,
882,KALYANKJIL,Kalyan Jewellers India Limited,-2.56581584925831,-2.7171086843473855,-1.8000765990042016,7.522306108441998,-0.6139154160982265,0.7144820005496078,1.6622433300740296,1.6758983098991556,4.388435878428469,2.196969696969697,-2.898337501839053,-2.3138832997987797,4.146085915282133,-4.611650485436887
883,KAMATHOTEL,Kamat Hotels (I) Limited,1.2293066710375347,1.1942278984906363,0.6342847604740367,0.3517587939698531,0.9127789046653105,0.6293587344786606,-1.9839946648882925,-3.569131832797435,-1.7998105462582852,-4.994750262486885,1.229881566960222,2.2036002482929926,-1.5431627196333113,2.1698407742741144
884,KAMDHENU,Kamdhenu Limited,3.432416318882564,2.131176061238692,4.938384299406655,-2.292186942561545,2.5425278946405663,-3.6312356777718864,-2.483884830253553,0.04299226139294927,-0.7933122920754034,2.8965154041955588,1.2531105581229922,-0.7059654076950229,-2.234492278491922,1.702202333947518
885,KAMOPAINTS,Kamdhenu Ventures Limited,2.512820512820516,0.5932421975754479,-0.5132152938157557,1.0632780082987463,-8.277830637488096,-9.997859130807116,0.820202892294412,1.4229422066549913,1.2635779206384368,0.8044692737430218,1.3131084446456898,4.891949655663729,-3.0616942909760487,-3.5309793471019395
886,KANANIIND,Kanani Industries Limited,,,,,,,,,,4.316546762589925,4.5112781954887184,4.72440944881891,4.958677685950411,4.310344827586207
887,KANORICHEM,Kanoria Chemicals & Industries Limited,-1.7435102673382517,3.5298836742880106,-1.1498810467882543,1.8167137666532096,-1.0387534958050428,1.7479674796748015,-1.2841091492776842,-1.3069306930693114,-1.7509727626459144,-0.657131812910703,-0.038639876352404456,-2.1919879062736247,-0.11325028312569065,0.15122873345934867
888,KANPRPLA,Kanpur Plastipack Limited,-1.2704174228675187,0.4557885141294439,1.7153453871117372,-0.4614674665436087,3.0922930542340628,-2.4593967517401447,-4.982363315696654,-12.634822804314332,-0.42194092827002916,-2.2130532633158415,-1.1127596439169138,-7.130554598691005,13.575899843505484,3.7337662337662287
889,KANSAINER,Kansai Nerolac Paints Limited,0.7779578606158759,1.3469119579500732,-0.3111183887342543,0.1640150893882237,-3.068362480127179,3.284072249589491,-3.867403314917127,0.06318117201073721,-0.736908121668224,-4.463750748951478,-3.0214991284137063,1.0866372980910393,0.8590047393364861,-1.2143379663496643
890,KAPSTON,Kapston Services Limited,4.218561671353946,4.667788057190914,-1.4504765851636965,0.14525835235526988,-0.8844097079391221,-3.8560411311053984,-3.45551737304314,,,,,,,
891,KARMAENG,Karma Energy Limited,,,,,,,,,,,,,,
892,KARURVYSYA,Karur Vysya Bank Limited,-0.21857923497268072,-3.0976965845909423,1.5595590212422727,1.7231947483588497,2.898958626512809,0.45236075770427564,-3.4661572052401715,-1.1332973556395156,0.21633315305570883,-0.377155172413787,-1.7729558084149217,-2.3514211886304968,-2.4697580645161317,0.025207965717172355
893,KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,,,,,,,,,,,,,,
894,KAVVERITEL,Kavveri Telecom Products Limited,,,,,,,,,,,,,,
895,KAYA,Kaya Limited,-1.0481312922355568,0.35986159169550486,-1.3786513786513819,-1.1736139214892665,8.377192982456133,0.39630118890357335,-5.071757001532686,-2.3005717397222947,4.614070065508399,4.153070305547315,-2.81101340637163,-5.283997815401411,-0.16357688113413923,3.149606299212595
896,KAYNES,Kaynes Technology India Limited,-2.8839095326318733,2.3323197996780474,0.809577901588497,-2.441555700188205,-2.166655193777114,1.3959656592447827,-1.3071107513734073,-0.7282922742892374,1.499245171701757,1.6223174452027016,-1.6646725277011916,-0.8186430475535362,3.3156239449883684,-0.6127927100625282
897,KBCGLOBAL,KBC Global Limited,0.0,0.0,0.0,2.4390243902439157,0.0,0.0,-4.651162790697678,0.0,-2.2727272727272845,2.32558139534885,-2.2727272727272845,-2.2222222222222143,0.0,2.2727272727272645
898,KCP,KCP Limited,-1.0016305613789915,-0.8086876155268022,-1.4796266788071932,-0.1590909090909065,6.408706166868199,-3.7476722532588504,6.7064083457526085,7.964601769911517,1.2489818083084347,-3.7627384374183377,7.258968609865464,-4.343163538873992,-2.022589965852374,-2.8578719060984916
899,KCPSUGIND,KCP Sugar and Industries Corporation Limited,5.459057071960305,-1.9464720194647307,-1.7921146953405016,-0.4756242568370886,10.367454068241457,-5.693069306930687,-19.92071357779981,3.2753326509723673,-0.8121827411167484,-4.182879377431904,7.5313807531380785,17.879161528976574,,
900,KDDL,KDDL Limited,-1.4462380817521074,3.257690958006792,-2.0415178656685167,0.8299314488176918,4.809380613130441,-1.9918506210934555,-5.738896968340964,-1.460618420327399,-0.5172539845006614,-0.9647931939542073,0.48747658111574266,0.828977533241629,-0.7589821994102839,-0.7263660017346021
901,KEC,KEC International Limited,-1.8130056937368928,-0.17201406027970642,-2.9680696661828803,-0.9559404873140196,3.411624795599811,2.702290076335885,-0.5843515215906538,-0.2724589419511019,1.132797550707995,-0.887573964497045,1.0579576816927287,-2.1014710297208046,0.8171912832929921,0.478978179882913
902,KECL,Kirloskar Electric Company Limited,-2.245862884160763,-2.758620689655168,0.5780346820809248,1.924587588373922,5.51181102362204,3.9190353143841614,-19.70954356846473,-4.5229448662925025,-4.327226784586243,6.348673160900247,3.153153153153141,-4.023944130362477,2.9441971927422,-3.214049039098737
903,KEEPLEARN,DSJ Keep Learning Limited,,,,,,,,,,,,,,
904,KEERTI,Keerti Knowledge and Skills Limited,,,,,,,,,,,,,,
905,KEI,KEI Industries Limited,0.4532759489034357,0.0503893724232735,-1.6282632859674895,0.6287977266543646,0.08017547840556966,2.626798938102554,-2.9924698795180693,2.8389115182678486,-2.030194977619303,1.0843890916899264,2.7500669787086505,-0.8794676330917298,1.3376391065520572,-1.0820206069336922
906,KELLTONTEC,Kellton Tech Solutions Limited,-2.12450592885376,0.049431537320807864,0.2477700693756194,7.856761090326038,-3.0569948186528526,-1.930894308943095,-4.186952288218109,-0.5326876513317164,1.3248282630029384,-0.7306380905991232,6.927083333333339,-4.430064708810356,0.9547738693467365,-0.2506265664160401
907,KENNAMET,Kennametal India Limited,,,,,,,,,,,,,,
908,KERNEX,Kernex Microsystems (India) Limited,,,,,,,,,,,,,,
909,KESORAMIND,Kesoram Industries Limited,0.5884083553986467,0.5026611472501445,0.6248140434394424,0.5083732057416405,-0.6831006831006865,-0.6784660766961685,0.14771048744460857,-1.0812390414961979,-1.3832853025936631,2.0888496616652024,1.5232974910394164,-2.1052631578947336,1.7251635930993492,-1.5519765739385099
910,KEYFINSERV,Keynote Financial Services Limited,-4.997313272434166,-0.9052183173589015,3.243540406816935,-4.01055408970976,3.6085292509568037,-9.990157480314952,19.988190138765866,13.848739495798315,2.2688209006531532,0.5183137525915688,0.10377032168798149,3.0292230933713467,1.666666666666675,0.2542680711950558
911,KFINTECH,Kfin Technologies Limited,0.2194873402837622,-2.1702453987730026,2.7580772261623325,1.1639030612244825,0.9577464788732467,-5.885471898197246,-2.826438981304274,1.989340139629157,2.280405405405391,1.8136335209505976,0.2115158636897803,0.3143418467583497,1.305628532760138,1.1841469308844705
912,KHADIM,Khadim India Limited,-0.09606147934678817,1.3350020859407623,2.6992287917737756,-3.380709259003725,-0.7803943044906807,3.1492727015958137,-9.819154355578199,3.098739495798322,1.1152416356877293,3.0228422924360583,-0.6927465362673216,-2.048962213943584,-2.5035672590478604,2.4451827242524886
913,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,-0.8333333333333406,6.194690265486721,-2.1970705725698956,0.8730691739422316,3.980446927374314,-4.976775049767751,-7.489257213014129,-4.792518994739912,-3.169213355970569,3.3333333333333264,1.4234875444839892,-4.475920679886689,3.3372365339578387,-2.5670279520821446
914,KHAITANLTD,Khaitan (India) Limited,-0.07581501137224739,-0.30234315948602086,-0.5263157894736757,3.0209140201394313,1.8942383583267492,-1.0156249999999978,-4.903417533432388,0.14880952380951534,-1.6105417276720269,0.0,2.9389600602863646,0.45420136260408356,1.4592933947772704,1.6393442622950776
915,KHANDSE,Khandwala Securities Limited,4.71698113207546,2.580645161290325,0.4862236628849224,2.6622296173044946,1.349072512647562,5.328596802841918,-4.576271186440683,-3.436988543371524,-1.2924071082390907,-3.5825545171339632,6.1157024793388475,-6.635802469135799,0.9345794392523276,9.183673469387765
916,KICL,Kalyani Investment Company Limited,-0.5521565839912671,6.727538744987529,0.3289205425829876,0.8346467484410284,2.29216318519557,-3.648471586227396,-8.303709667430478,-4.578709120779109,4.864657181101582,1.5749121901476648,4.784581695380311,-0.870906998640018,2.991205505649748,-1.4624500683449873
917,KILITCH,Kilitch Drugs (India) Limited,-4.816678648454355,-0.3105590062111828,-0.03582089552238263,4.949874686716791,-1.9535569480280106,-2.175480769230772,-5.0011418131993555,-5.00054235817334,2.0704162976084954,4.998837479655894,-0.658274627555137,-2.9586461952258185,1.167800453514734,1.321079839172889
918,KIMS,Krishna Institute of Medical Sciences Limited,0.7018881463874105,-0.5796584474071432,0.2167258752820747,3.4413423315151994,-0.9477588022526358,2.6242217784564743,-1.8945767165279883,1.9503254458725943,-1.3056586270872028,1.049868766404204,1.94467007501552,-2.5538354091491056,-0.6246385193753615,1.1773793361734044
919,KINGFA,Kingfa Science & Technology (India) Limited,0.4746520874751468,-1.0451248001967295,2.7828328783742773,1.4513564798194756,1.5784538445509577,0.9359554106635795,-2.2235932238245804,-4.231905465288038,-1.7939171219960308,-2.2660145081638086,-0.524163219255342,-3.6179515643053106,-1.8630916649992058,-2.091858946451902
920,KIOCL,KIOCL Limited,-3.9135936370209854,12.54195910894111,-2.518591968269705,16.697523721360792,6.349987693822301,9.147078576225658,-12.318925921564011,-7.946660884648738,-2.802950474183353,14.337349397590362,5.423599644354128,2.9015814926153354,1.6474026836721105,-4.406908813817619
921,KIRIINDUS,Kiri Industries Limited,-0.6746435845213936,5.49214448771317,-0.4810904717359226,-0.7032908704883317,-0.1457532794487906,-0.3433249702891733,-0.68196721311476,-4.472563267351546,-1.493274096013811,1.198950917946785,-1.5613474305384722,0.432152117545376,0.2599653379549422,-1.8349738728885674
922,KIRLFER,Kirloskar Ferrous Industries Ltd,,,,,,,,,,,,,,
923,KIRLOSBROS,Kirloskar Brothers Limited,-1.2767776056413318,3.689137539467132,0.1608965823346573,-1.443569553805767,-4.620840721810792,3.063857235003225,-7.373661936768729,-0.9713046050685358,4.827372338226178,3.9823722255065244,3.085872576177288,-1.409220013109021,-0.2669281473007622,0.5147018562120184
924,KIRLOSENG,Kirloskar Oil Engines Limited,-0.9831538249102432,1.2244213351224473,3.411193339500463,0.196964430541065,5.636129979805406,-2.4243148026512293,-1.0867639241627705,2.6930308728088717,7.32326519984377,4.617270498501767,3.031153522312661,0.06318893491540342,0.6430186546071163,-0.4642003094668666
925,KIRLOSIND,Kirloskar Industries Limited,-2.5789417852217804,2.9536325797565692,-0.26504974221189015,1.7549044962500462,2.9059157499873294,-2.1623766304617322,-3.511311567588272,-0.3778127383676453,1.930389357954196,0.3853705532994349,-1.8563734290843852,-0.903785937944785,1.7106183800998997,0.12682844339223812
926,KIRLPNU,Kirloskar Pneumatic Company Limited,-0.5913183711866654,2.4931129476584055,7.659227404166972,-0.35463612855559323,-1.2692391859362528,0.9722324519407854,3.184374525003807,-1.8279489666492577,-0.3049687592978381,-1.8686131386861247,1.436398637642536,2.605788953885889,-1.8858079904591498,-0.7472072205371115
927,KITEX,Kitex Garments Limited,-1.6378689704823652,6.071019473081343,0.5760368663594471,1.2048192771084205,3.0024019215372295,-2.115987460815038,-1.9404418828049996,-2.2902196358175417,-0.9298865538404314,-2.9071867100035953,2.479644707623978,-1.602330662782241,16.776525621943446,1.2486544671690014
928,KKCL,Kewal Kiran Clothing Limited,-1.7503454629203223,0.8427339084273421,1.5840916750926863,-0.12118763886083314,0.1888701517706546,-1.4688289246311252,0.4942559444295928,0.26788106080900076,-1.0208139997348444,0.13939595087951603,-0.711790680814602,-0.34154351395731003,-0.7496740547588006,0.07828810020877124
929,KMSUGAR,K.M.Sugar Mills Limited,3.1117397454031157,-0.5625879043600444,-0.8368200836820203,2.428571428571433,4.947526236881554,-0.596125186289108,-5.6258790436005635,-1.112656467315732,-2.4423337856173637,6.349206349206357,-7.600000000000004,4.895104895104895,10.16949152542372,-0.9160305343511363
930,KNRCON,KNR Constructions Limited,-1.84916606236404,2.0914306866555745,-0.3504241977130378,0.1477650535648445,4.1554444016929635,-0.7636502481863306,-3.76630534631637,-4.625898019975485,0.22831050228311703,-0.7841087297438579,1.377848436671958,-0.05296610169490723,2.701722574796007,-0.307302964569784
931,KOHINOOR,Kohinoor Foods Limited,,,,,,,,,,,,,,
932,KOKUYOCMLN,Kokuyo Camlin Limited,-0.9156810377718557,-1.094339622641501,0.492984452028825,1.228406909788863,-0.988217407829731,2.8537920250195508,-6.744440393729493,-8.23017731682836,-2.574967405475891,1.5221707478491142,0.6997667444185157,-0.0998668442077079,-0.5956320317670455,4.459039059799508
933,KOLTEPATIL,Kolte - Patil Developers Limited,1.0737146396861426,-1.6050386021942253,3.3490813648293942,-1.2748756218905426,0.5104698406083944,-0.30120481927710613,-1.5541922290388595,-2.1021021021021022,-0.5475360876057741,-0.07957823535262654,9.046534331272369,-6.272875152501022,-4.578967792006202,0.900548159749406
934,KOPRAN,Kopran Limited,-1.7814508723599713,0.6469500924214419,3.8786482334869525,1.2244897959183585,1.5594157125937578,-0.3344481605351148,-6.269592476489018,-4.558254135867667,-1.6444521377877788,6.9616737641177595,2.641581147852523,-1.0902255639097658,0.9104704097116757,-1.4579439252336364
935,KOTAKBANK,Kotak Mahindra Bank Limited,1.796234261291435,-0.22187004754357637,-0.22998418858703462,-0.554618485376943,0.6792735227239993,1.6144599455997273,-1.8881460013199858,0.7371220442851361,-3.508869798058678,0.31337437045326855,-1.1806342798683833,-0.800899640692292,0.010972431765192454,-0.13696753869332967
936,KOTARISUG,Kothari Sugars And Chemicals Limited,2.586206896551733,3.1527890056588452,0.3244120032441246,-1.0433386837881198,4.88215488215488,-1.7369727047146473,-7.8506097560975485,-0.152207001522083,-3.736263736263732,0.29390154298310484,3.655750190403642,8.33333333333334,6.129597197898424,-1.551724137931032
937,KOTHARIPET,Kothari Petrochemicals Limited,-0.8441786844882287,6.161314413741597,0.3748125937031484,7.019655034095466,2.3399014778325196,-6.127167630057806,-8.336276933945609,-4.390408645727795,-1.1682242990654206,-1.2199142762940944,0.9317803660565761,-2.561608300907905,1.048492791612054,2.96896086369771
938,KOTHARIPRO,Kothari Products Limited,1.4161570646926407,2.036124794745481,2.2841787033926813,1.2585034013605403,2.6536312849162096,-4.278074866310164,-4.925325707022561,-2.7803521779425395,-1.2206286237412267,4.2966263526416295,-0.7266982622432895,-1.0318949343339623,1.7499204581609928,-1.1013215859030836
939,KOVAI,Kovai Medical Center and Hospital Limited,,,,,,,,,,,,,,
940,KPIGREEN,KPI Green Energy Limited,0.6744763933262365,4.997966928706967,4.998754758601061,-30.00024904739373,4.999869250281119,-4.998385213524465,-4.998701942366244,-1.789398048350829,-4.998568691784291,-1.389703168088941,5.000000000000004,4.998563631140481,4.999622954528307,9.22793915765198
941,KPITTECH,KPIT Technologies Limited,-0.6653992395437207,-2.569311663479924,1.8469496424767935,0.35727372663978924,3.07188719627346,-6.990632318501176,-1.1488265763810463,0.9848042080654534,3.3805625207697685,-1.1880951670199165,5.055351710728519,1.0937797222750618,3.4401338012002634,-1.686226463760631
942,KPRMILL,K.P.R. Mill Limited,-0.8131762111501588,-0.5073705862187241,-0.46406879137377705,0.4524576677863789,-0.9439087328534472,-1.3267220584293877,-0.9162129863231944,-1.767429726733184,-1.5916821770104586,-1.1671424040596317,0.837917359600864,-1.013042927694061,-0.12647021626406982,0.06960703663862156
943,KRBL,KRBL Limited,-0.8458781362007136,-1.5664690939881487,4.80698121579648,0.2818154850192787,-0.4135893648448972,-4.459497600903192,-1.3504106919114482,-0.1806559199555403,-0.19417475728155026,-0.469353948094972,0.5692072747466365,-0.05550159567088816,-0.22151460611932844,0.36126163679309553
944,KREBSBIO,Krebs Biochemicals and Industries Limited,-1.9489247311827995,0.2020202020202097,2.272727272727281,-1.358695652173913,2.364394993045881,-2.176870748299312,-0.6756756756756757,-1.2675116744496369,-1.1213720316622617,-1.8770226537216865,2.931379080612929,0.8736559139784831,-3.3138401559454156,1.8530774321641372
945,KRIDHANINF,Kridhan Infra Limited,,,,,,,,,,,,,,
946,KRISHANA,Krishana Phoschem Limited,-0.570342205323202,1.2268462833774412,-1.1414982164090397,-0.49692380501656946,-0.49446668236401364,-3.9791996382545833,-0.9850011193194487,0.3820224719101098,-1.6574585635359116,0.8019603475161557,-0.24444444444444952,-1.510177281680888,-2.559181062060141,0.9255273353422201
947,KRITI,Kriti Industries (India) Limited,-1.849448410123293,2.2561380225613843,-2.52263906856404,1.144913313706248,0.658544616397761,1.1996001332888921,-0.4643449419568747,-2.5533290239172524,13.499633162142317,2.020958083832348,5.69620253164556,-4.531722054380665,5.962384953981595,-2.64900662251655
948,KRITIKA,Kritika Wires Limited,,,,,,,,,,,,,,
949,KRITINUT,Kriti Nutrients Limited,-0.4000000000000025,-2.1739130434782608,2.632753235162876,0.538358008075365,4.207573632538569,-3.605227579990987,-2.7181060938184958,-2.018900343642619,-1.5228426395939063,2.4263431542460983,-1.4517506404782141,-2.700457000415455,2.4691358024691286,-2.002503128911132
