,SYMBOL,NAME OF COMPANY,cm30OCT2023bhav.csv,cm27OCT2023bhav.csv,cm26OCT2023bhav.csv,cm25OCT2023bhav.csv,cm23OCT2023bhav.csv,cm20OCT2023bhav.csv,cm19OCT2023bhav.csv,cm18OCT2023bhav.csv,cm17OCT2023bhav.csv,cm16OCT2023bhav.csv,cm13OCT2023bhav.csv,cm12OCT2023bhav.csv,cm11OCT2023bhav.csv,cm10OCT2023bhav.csv,cm09OCT2023bhav.csv,cm06OCT2023bhav.csv,cm05OCT2023bhav.csv,cm04OCT2023bhav.csv,cm03OCT2023bhav.csv
1084,MHRIL,Mahindra Holidays & Resorts India Limited,-0.6153088850603002,0.5568617745328549,2.135995955510614,-3.181595692608908,-8.845510317902951,-1.548429606852627,-0.5026223776223802,-1.9603642206748748,1.6663036375517266,0.16363041343951126,3.2203580677851615,0.8516920281626164,1.171875000000005,-0.7978117164349214,1.1295527893038215,7.642679900744421,-1.1285574092247357,0.8286951144094057,2.057561221913652
1085,MICEL,MIC Electronics Limited,4.052287581699339,-4.968944099378882,-4.958677685950416,-4.9382716049382624,-5.010660980810238,4.9217002237136365,4.929577464788736,4.926108374384236,4.909560723514208,4.878048780487817,4.978662873399715,-1.9525801952580273,4.978038067349935,4.9155145929339525,4.99999999999999,3.6789297658862927,4.912280701754381,4.97237569060774,4.826254826254826
1086,MIDHANI,Mishra Dhatu Nigam Limited,-1.4372444554578148,2.5279471544715415,-0.4300531242094583,0.025303643724702108,-6.094808126410843,-3.2639926445236154,-0.5713632727688265,-2.278056951423783,0.2799552071668533,1.9872087711283664,-1.739423184827741,-2.4841321952287077,12.026480323648387,1.9625000000000055,-3.521466473709605,0.5334626576139782,1.2894510622620656,-1.4522570494977611,1.0888182040616563
1087,MINDACORP,Minda Corporation Limited,-2.2423522423522457,1.4767932489451407,1.4213663457129861,0.15306903413439463,-8.192804946599223,-2.1586690499106194,6.610964526531796,0.6937269372693794,0.2960769800148038,-0.5154639175257731,-1.66545981173063,0.3050552004648493,2.9614119054741184,2.3576240048989554,-2.6962609861462696,2.975916551618343,-0.04599816007360751,-0.5186089078706493,-1.5615615615615581
1088,MINDTECK,Mindteck (India) Limited,-1.0443864229764914,1.2334801762114505,1.7328951299671385,-2.1917007597895966,-6.195175438596498,-3.797468354430374,0.18494055482166147,-1.7393561786085123,0.12997140629061607,-2.779883750315896,2.4598653547384774,-3.786746387643246,-0.42173158025305024,5.495943470295734,-8.566642737496998,18.017509178198235,5.418279249776734,5.363864491844406,-3.6566938652160674
1089,MIRCELECTR,MIRC Electronics Limited,,,,,,,,,,,,,,,,,,,
1090,MIRZAINT,Mirza International Limited,0.641711229946518,1.9629225736095934,-0.9719222462202932,-1.8027571580063655,-5.0352467270896275,-3.4046692607003894,0.8832188420019543,-0.9718172983479106,6.632124352331611,-0.3099173553718979,-0.4115226337448618,-0.30769230769230477,0.6191950464396226,2.8662420382165634,-6.640237859266603,4.994797086368378,4.9126637554585155,0.3285870755750243,3.28054298642533
1091,MITCON,MITCON Consultancy & Engineering Services Limited,-0.8911521323997491,2.814136125654439,-3.2298923369220987,1.543408360128621,-5.643203883495152,-0.42296072507552185,6.499356499356495,-1.4584654407101985,0.9603072983354675,0.45016077170417274,1.3689700130378057,-2.105934907466486,-0.1274697259401001,0.9003215434083637,-1.6445287792536334,4.42536327608982,-0.9162303664921502,-2.488832163369482,-2.062500000000007
1092,MITTAL,Mittal Life Style Limited,-1.4005602240896358,1.7094017094017133,-1.1267605633802777,2.305475504322758,-2.528089887640445,0.28169014084507443,-1.6620498614958488,-0.8241758241758164,1.392757660167131,4.057971014492749,0.5830903790087547,2.0833333333333206,-2.0408163265306,1.1799410029498483,3.6697247706421883,,,,
1093,MMFL,MM Forgings Limited,-0.0633713561470163,3.7723441143062058,-3.1890265076976445,-0.3518080627487246,-3.0528375733855135,-1.9838877623718991,0.2913048257667338,1.4045256939025774,0.7807672864124076,0.6160280321012696,0.4598875830352658,1.4048016581265395,-0.6293266205160477,-0.28524159963489076,1.1833294851073655,-0.9434501686774543,0.4422237537330603,1.7591023318333314,-2.4680802553579673
1094,MMP,MMP Industries Limited,-0.9405827024546837,,,,,,,,,,,,,,,,,,
1095,MMTC,MMTC Limited,4.91329479768787,-4.857928505957834,-4.96515679442509,-4.966887417218543,-4.956726986624703,-9.985835694050989,-9.948979591836748,-9.988518943742813,4.687499999999989,11.52815013404827,5.740609496810769,19.88105352591333,0.9433962264151018,4.107142857142852,-5.084745762711865,0.9409751924721935,-0.5106382978723356,-1.5088013411567454,2.1404109589041096
1096,MODIRUBBER,Modi Rubber Limited,,,,,,,,,,,,,,,,,,,
1097,MODISONLTD,MODISON LIMITED,,,,,,,,,,,,,,,,,,,
1098,MOHITIND,Mohit Industries Limited,,,,,,,,,,,,,,,,,-0.5000000000000071,6.666666666666667,-4.092071611253201
1099,MOHOTAIND,Mohota Industries Limited,,,,,,,,,,,,,,,,,,,
1100,MOIL,MOIL Limited,3.572216097023151,-0.7441453272050728,1.6915201424437938,-1.3178124313639359,-8.001616488179424,-5.26416539050536,1.3975155279502973,-5.744603000365894,3.2489610880241866,5.41616885702907,1.3317191283292908,7.9503376170768885,5.298165137614684,4.481188593338123,-3.0662020905923315,0.8669165885660703,0.9938476100331255,-3.095620270580142,-1.8235029266096277
1101,MOKSH,Moksh Ornaments Limited,,,,,,,,,,,,,,,,,,,
1102,MOL,Meghmani Organics Limited,-0.3362474781439139,1.36332651670075,-1.0121457489878543,-2.4358130348913867,-2.9392971246006354,-1.7576898932831204,-0.12539184952977345,-0.3125,1.2658227848101267,-1.6189290161892866,-1.2907191149354607,2.134337727558052,0.1257071024512992,2.446877012234374,-2.6332288401253847,0.5674653215636858,0.8905852417302835,-1.1942174732872444,-0.6246096189881325
1103,MOLDTECH,Mold-Tek Technologies Limited,6.221914967162115,0.051876188829339136,-1.5827093260721694,-3.4981113483330524,-9.065113500597379,-0.8587503701510149,-0.3540867512540539,-0.4552797767660483,1.3847528290649127,-0.7829812379967432,-0.7041220478216325,-2.3352435530085893,-0.21443888491779842,2.072085218152641,-4.3811915724850135,1.847378144095495,3.4852941176470655,-1.0621271642659618,-1.2783682849755946
1104,MOLDTKPAC,Mold-Tek Packaging Limited,-1.4832119960882297,4.985169974903027,2.1499737808075565,-1.390405056018388,-2.252049870830052,2.392179413456004,-0.5205651850580578,-1.6816647919010175,2.7151935297515886,-1.2042691627190178,-1.083949641506241,-0.37122447831712335,0.011250492209036702,0.4066647839593361,-0.5504690220749286,-0.7304561168729863,-0.11139578923916675,-0.9434482758620639,-1.0265931305629856
1105,MONARCH,Monarch Networth Capital Limited,-0.44664413326894403,9.287598944591027,-1.0831267127756694,-3.488664987405547,-1.305158483530143,3.061747373815011,0.5021243723445316,-0.9563886763580718,2.13597290961189,0.6290956749672286,-0.3396029258098253,0.367068694284225,0.7129654079746471,-0.2108036890645616,-2.4546973396735665,13.244069276670063,4.4383644930840624,-1.4824797843665736,0.05993407252022435
1106,MONTECARLO,Monte Carlo Fashions Limited,1.865108031785635,2.5387205387205416,-1.9348874067225752,-1.1553524804177575,-2.1711366538952745,-2.417746759720835,-0.48369093389556955,-0.19186730209817024,0.8803696303696389,-0.32982761839568,-1.095586877577396,0.8003474376473564,-0.7390072669047912,4.310400205563044,-2.3645258404415483,1.0713153724247284,0.05708486616770842,-1.964929735107582,0.8718559869535276
1107,MORARJEE,Morarjee Textiles Limited,14.734299516908218,0.0,0.24213075060533032,2.2277227722772244,-12.173913043478263,0.21786492374727978,0.879120879120876,-2.777777777777772,-0.6369426751592447,-1.6701461377870506,-3.621730382293771,2.2633744855967106,6.11353711790394,2.0044543429844066,-4.670912951167734,6.081081081081088,7.246376811594203,-2.358490566037736,0.0
1108,MOREPENLAB,Morepen Laboratories Limited,1.659125188536966,1.5313935681470139,1.0835913312693544,-2.2692889561270806,-5.571428571428579,-1.2693935119887245,-0.42134831460673755,-0.14025245441794434,0.7062146892655368,-0.5617977528089967,0.0,1.7142857142857182,-0.8498583569405018,2.3188405797101366,-4.4321329639889235,-0.27624309392265584,-0.5494505494505377,-1.0869565217391266,-0.8086253369272353
1109,MOTHERSON,Samvardhana Motherson International Limited,-0.1621621621621683,0.5981511691136456,0.0,-0.9159482758620628,-0.5359056806002144,-3.0145530145530204,-0.15568240788789983,-0.9763617677286772,-0.05136106831021794,3.1796502384737684,-1.1524358302776412,0.05241090146750226,2.2508038585209094,3.15091210613598,-2.3745277927684865,-0.10781671159029037,0.0,-3.1331592689295036,-0.26041666666666663
1110,MOTILALOFS,Motilal Oswal Financial Services Limited,4.650203639738106,4.645015105740189,-2.426698952466186,3.0597298323658704,-6.045160303787152,-1.924615076984603,-0.07992007992007538,-1.8001667729435444,3.377110694183872,0.2134254789369286,-1.9726027397260228,7.93591053282434,2.2878512896661793,1.1909399521397885,-2.8335045692964833,-1.1386720838233697,4.426952492603134,-2.354865085854459,4.369346304830173
1111,MOTOGENFIN,The Motor & General Finance Limited,,,,,,,,,,,,,,,,,,,
1112,MPHASIS,MphasiS Limited,1.4496523672137176,0.42510746431710994,-1.045779281819891,0.30408033378119503,-2.2398893881783573,-4.023090193302951,0.24388080879744592,-1.551893484666602,-2.9137529137529135,-0.70280279437757,-3.2432762587291606,-0.33480784059088514,-0.6491411982904568,0.21010101010100277,-0.6423123243677238,0.8012301715765694,1.8085939109298246,1.9981090450677668,0.13254228730119041
1113,MPSLTD,MPS Limited,-2.687841640521393,-0.7893976831499009,2.9195151755342015,-4.271261460638631,-7.284185842004984,-1.1102092874949323,-1.3356213356213305,3.6645023570221444,-1.7592403809745754,-2.6290414066931316,1.0662692043109327,1.359674607786176,1.2144558473255562,0.3837411813324675,-2.6746724890829796,-1.0208434043279109,4.610762411874945,7.9370685503291005,2.131496966715855
1114,MRF,MRF Limited,0.7624493025284905,0.6601148292772789,-1.0596741581359843,-0.31648778392942084,-0.4814866224797862,-0.06429383331332916,-0.08912875389339928,-1.0938736492290462,1.220738403875183,0.41771795100957404,0.37493588136384653,0.8790757962708715,0.4981619173147187,-0.05859213858508261,-0.26341175404055583,0.7303047190000984,-0.12244928504209877,-1.2863540098315316,0.9309328621117653
1115,MRO-TEK,MRO-TEK Realty Limited,1.7286084701815037,0.08650519031142606,-0.1727115716753047,-1.4468085106383004,-3.3717105263157845,0.0,0.6622516556291367,-1.788617886178864,-1.7571884984025583,1.0492332526230808,0.16168148746968702,-0.9607686148919157,2.2932022932023024,0.9090909090909044,-0.7383100902379046,-0.3270645952575564,2.2575250836120424,-0.9933774834437109,-0.4122011541632316
1116,MRPL,Mangalore Refinery and Petrochemicals Limited,5.744255744255745,3.5695809622348564,-0.3094378545642054,1.1476264997391847,-6.6699123661149065,-4.995374653098975,0.6049325267566231,-4.233511586452763,8.45819236346061,2.425742574257429,0.6979062811565333,2.2426095820591265,1.7634854771784114,4.216216216216222,-4.09538621047175,-2.3785425101214517,0.97087378640777,2.460732984293188,-0.1046025104602451
1117,MSPL,MSP Steel & Power Limited,,,,,,,,,,,,,,,,,,,
1118,MSTCLTD,Mstc Limited,0.4279279279279228,2.9445861349408737,-1.5409199863029335,-0.1481650330521945,-7.202538339502911,-2.28400165357586,0.22788481458463286,-2.474997474492373,-1.7566494640730494,10.361445783132533,0.10964912280701754,3.1091011871113623,1.7602393005062074,5.0900737516624375,-2.6712167568839646,-1.3924344395451382,1.8315018315018317,-3.3793812079004475,1.6479053034698772
1119,MSUMI,Motherson Sumi Wiring India Limited,-1.797385620915035,2.857142857142862,-0.8333333333333334,-2.3596419853539508,-2.5376685170499513,-1.252936570086146,2.3237179487179533,-0.8737092930897605,0.31872509960159817,1.2096774193548387,0.08071025020177104,-1.27490039840637,-1.0252365930599348,3.089430894308941,-0.6462035541195453,-0.0807102502017825,-1.666666666666662,-1.4855355746677135,-0.7757951900698216
1120,MTARTECH,Mtar Technologies Limited,-2.807817845766648,1.8647224948424772,-1.8035559751396393,-3.9845903992144125,-3.087425193536003,3.7342901621293376,-0.24619347019165216,0.10996094490576104,1.8852617345953324,0.9142121985926128,0.8710527350662665,-0.14529176156443172,-0.47289639269941414,1.3085740304475968,-3.7737646207185485,-0.3606408017614456,1.0801788146812086,1.4619427681526254,1.2176860025220717
1121,MTEDUCARE,MT Educare Limited,,,,,,,,,,,,,,,,,,,
1122,MTNL,Mahanagar Telephone Nigam Limited,2.0295202952029414,1.4981273408239781,1.1363636363636391,0.5714285714285661,-12.060301507537693,-2.6101141924959124,1.9966722129783625,-4.299363057324834,-0.47543581616482455,3.4426229508196746,1.328903654485045,10.865561694290987,-1.272727272727278,-0.5424954792043348,-4.490500863557861,-2.030456852791883,-0.8389261744966443,-5.3968253968253945,-1.2539184952978013
1123,MUKANDLTD,Mukand Limited,3.8510502864417644,1.3548387096774157,-0.0322476620445091,-1.6492229622581633,-9.056821459475044,-0.028835063437146116,-2.1444695259593587,3.2333236236527716,-0.5792064871126557,4.037360650798444,0.7895535985423523,-0.5436424041075237,0.4855842185129053,2.138871667699931,-5.451348182883929,3.99268515696433,-0.2128953771289503,-1.2909036325427832,-1.6533805727782598
1124,MUKTAARTS,Mukta Arts Limited,,,,,,,,,,,-6.5399664617104625,17.61998685075609,19.952681388012618,-1.4763014763014697,0.3117692907248459,0.39123630672927556,1.7515923566879006,-0.8681925808997699,-1.6304347826087022
1125,MUNJALAU,Munjal Auto Industries Limited,0.571973307912292,0.3827751196172303,-0.6653992395437289,-2.502316960148288,-5.267778753292361,-0.6974716652135982,0.7023705004389791,0.6183745583038894,-0.2643171806167376,1.6114592658907763,-1.5859030837004378,0.08818342151674984,1.7953321364452424,1.0889292196007285,-2.992957746478866,0.8880994671403198,-0.08873114463177331,-1.3134851138353765,0.6167400881057294
1126,MUNJALSHOW,Munjal Showa Limited,-0.18335166850018336,5.005775895263766,-1.777609682299542,-1.6734845667534402,-5.183356840620608,-1.1846689895470304,1.056338028169014,-0.9071877180739785,-0.8304498269896115,1.4391014391014472,-1.0763888888888968,0.31347962382444344,1.8446257538134252,1.9529837251356157,-3.692093347265769,0.8075842696629252,0.07027406886858349,-3.981106612685545,0.0
1127,MURUDCERA,Murudeshwar Ceramics Limited,7.137254901960779,0.3147128245476048,8.81849315068493,-2.5041736227045077,-2.6807473598700224,9.422222222222217,2.5524156791248833,-2.053571428571426,2.7522935779816518,-0.45662100456621,-1.9695613249776212,-0.17873100983020807,3.707136237256719,6.096361848574241,-7.545454545454542,-3.169014084507037,19.578947368421044,1.0638297872340425,-1.7763845350052276
1128,MUTHOOTCAP,Muthoot Capital Services Limited,-5.946529193142312,1.607991229138756,3.6228225195657577,-1.283489096573203,-8.951667801225321,1.0663914688682437,-0.1717032967032967,0.3791795932437169,-0.6052992233896834,-1.606922126081577,1.0446235948677112,-2.5882092688861826,0.6680770515532791,6.196050608962986,-1.6742239274502937,2.344121846739653,-0.4854943753700441,-3.6838503649634986,0.21716767630586092
1129,MUTHOOTFIN,Muthoot Finance Limited,2.812536318909073,2.197323620239132,-1.3860149143013314,0.027337342810289496,0.6841774142812241,1.61013224659394,0.055966420147914885,-0.07589678037868862,0.5341150957792933,0.9281776913099908,-0.23049860487687626,0.024268899405408283,1.4859816920487778,2.3485421393160277,-1.0805419333388748,0.35450640196855326,-1.3981987909692808,-1.562563251426967,-1.345846645367405
1130,NACLIND,NACL Industries Limited,-3.3419023136246713,1.1046133853151323,1.3833992094861622,-0.5242463958060176,-2.1794871794871833,-1.2032932235592182,1.4781491002570768,-0.7653061224489904,0.5128205128205201,0.5154639175257806,0.5181347150258957,-0.2583979328165411,-0.6418485237483953,0.257400257400261,-2.202643171806167,0.2523659305993727,0.06313131313130954,-0.7518796992481133,-0.7462686567164285
1131,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,0.0,1.2195121951219685,-0.6060606060606146,-0.6024096385542254,-4.04624277456647,-1.7045454545454586,-0.5649717514124173,-0.5617977528089967,0.0,2.298850574712656,-0.5714285714285796,0.0,0.5747126436781691,1.754385964912264,-1.1560693641618456,-0.5747126436781487,4.819277108433717,-1.7751479289940661,-1.1695906432748704
1132,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,4.5161290322580605,,,,,,,,,,,,,,,,,,
1133,NAGREEKEXP,Nagreeka Exports Limited,-1.4381591562799616,5.35353535353535,2.5906735751295336,-6.401551891367599,-5.064456721915286,-0.18382352941176733,-1.000909918107378,-0.09090909090908574,1.8518518518518516,-1.459854014598535,-1.8800358102059163,4.100652376514451,0.7511737089201851,0.7568590350047277,-5.286738351254472,1.4545454545454493,-1.9607843137254926,10.000000000000004,1.0901883052527197
1134,NAHARCAP,Nahar Capital and Financial Services Limited,-0.18867924528302277,3.8475240470252983,0.1069900142653393,-1.992310380985685,-6.365570283096051,0.8249463784853984,-0.4761904761904724,1.941747572815538,0.2180842140580363,0.15120967741935099,0.08407600470825626,-0.050420168067219245,-1.620370370370363,2.1449079547373637,-3.7235772357723538,1.1180532719500087,2.098371663589055,-1.6184971098265821,-2.4174053182917
1135,NAHARINDUS,Nahar Industrial Enterprises Limited,0.25849335302806076,3.1619047619047667,0.7677543186180422,-0.7619047619047619,-9.607438016528919,-4.000000000000008,1.9892110586648606,3.5253054101221717,-2.351738241308786,1.3471502590673496,1.2237762237762237,-2.886247877758913,0.03396739130435555,8.275101140125047,-7.70536320434489,5.402504472271922,1.2681159420289856,-2.4734982332155475,-2.7825489522500932
1136,NAHARPOLY,Nahar Poly Films Limited,0.022737608003630262,0.3651300775901467,1.2476894639556324,-2.6102610261026027,-7.513007284079089,0.18765638031692602,-0.12494793835900997,1.5436667371537347,-0.14780405405406366,0.5733701422807487,-0.16959932160271599,-1.2146596858638767,-0.020938023450591023,1.25079499682002,-3.419328419328417,0.8049535603715123,-0.41109969167523125,-3.8727524204702672,0.7565200079633708
1137,NAHARSPING,Nahar Spinning Mills Limited,3.1261561228264845,2.8147584632940417,-0.7362658108363396,-1.0091571668846901,-7.165163081193608,2.380106571936053,-2.1039819161884927,7.134873323397926,1.3212533031332578,-0.13195098963243082,-1.2839598064756192,1.3006597549481578,0.9322678843226745,2.636203866432337,-1.6705069124423835,0.2695417789757369,0.44478824211950385,-0.9386973180076585,-1.6208066339992504
