,SYMBOL,NAME OF COMPANY,cm26JUN2024bhav.csv,cm25JUN2024bhav.csv,cm24JUN2024bhav.csv,cm21JUN2024bhav.csv,cm20JUN2024bhav.csv,cm19JUN2024bhav.csv,cm18JUN2024bhav.csv,cm14JUN2024bhav.csv,cm13JUN2024bhav.csv,cm12JUN2024bhav.csv,cm11JUN2024bhav.csv,cm10JUN2024bhav.csv,cm07JUN2024bhav.csv,cm06JUN2024bhav.csv,cm05JUN2024bhav.csv,cm04JUN2024bhav.csv,cm03JUN2024bhav.csv
1550,SIMBHALS,Simbhaoli Sugars Limited,35.0,34.25,33.23,34.5,34.49,33.65,32.13,32.98,33.9,31.22,30.7,28.34,28.3,27.95,27.25,26.4,29.05
1551,SIMPLEXINF,Simplex Infrastructures Limited,,,,,,,,,,,,,,,,,
1552,SINTERCOM,Sintercom India Limited,139.8,136.0,133.0,135.0,135.0,135.0,137.0,135.0,135.35,136.9,139.4,133.0,131.0,130.0,131.0,131.9,130.0
1553,SIRCA,Sirca Paints India Limited,321.8,322.05,321.0,325.0,324.0,324.5,331.75,329.0,325.1,332.0,327.0,328.9,325.0,315.95,313.0,303.0,313.0
1554,SIS,SIS LIMITED,447.0,441.25,437.2,435.0,439.65,448.2,450.0,445.0,441.0,435.5,434.5,433.0,427.5,417.95,407.0,410.35,412.5
1555,SITINET,Siti Networks Limited,,,,,,,,,,,,,,,,,
1556,SIYSIL,Siyaram Silk Mills Limited,494.0,485.0,488.8,491.6,497.25,488.55,477.8,467.3,461.8,465.0,468.0,449.5,447.0,451.0,437.0,425.95,442.0
1557,SJS,S.J.S. Enterprises Limited,787.55,795.0,809.0,785.0,795.0,780.0,800.8,814.5,799.0,794.5,795.0,789.7,784.5,760.0,725.0,662.0,723.0
1558,SJVN,SJVN Limited,129.45,129.4,131.2,132.11,132.15,132.2,134.0,135.1,133.3,134.27,133.9,132.5,133.15,131.85,126.8,124.0,143.2
1559,SKFINDIA,SKF India Limited,6575.0,6656.0,6680.0,6800.0,6745.0,6740.0,6800.0,6910.0,6202.0,6224.9,6159.4,6200.0,6146.4,6096.1,6095.5,5928.0,6065.0
1560,SKIL,SKIL Infrastructure Limited,,,,,,,,,,,,,,,,,
1561,SKIPPER,Skipper Limited,352.5,361.4,360.15,365.6,368.4,367.0,375.0,366.0,349.8,353.15,350.2,327.0,322.2,320.0,298.1,270.2,324.5
1562,SKMEGGPROD,SKM Egg Products Export (India) Limited,278.5,276.0,265.0,267.5,265.15,262.85,251.6,248.0,250.55,251.0,248.0,244.75,245.0,242.4,231.3,222.4,235.7
1563,SKYGOLD,Sky Gold Limited,,,,,,,,,,,,,,,,,
1564,SMARTLINK,Smartlink Holdings Limited,,,,,,,,,,,,,,,,,
1565,SMCGLOBAL,SMC Global Securities Limited,165.74,160.25,172.08,171.7,170.88,170.8,170.0,169.0,171.25,172.5,175.4,172.3,178.0,162.45,159.6,158.5,168.1
1566,SMLISUZU,SML Isuzu Limited,2072.0,2090.0,2114.95,2085.75,2045.9,2069.0,2066.0,2124.0,2119.6,2132.0,2118.9,2100.15,2112.0,2028.5,1963.95,1931.25,2149.0
1567,SMLT,Sarthak Metals Limited,198.47,199.59,202.6,199.0,204.0,205.79,205.0,208.0,209.01,210.48,204.0,205.0,207.05,210.35,199.05,202.95,212.6
1568,SMSLIFE,SMS Lifesciences India Limited,785.0,785.9,799.95,795.0,815.0,791.1,814.0,801.0,805.0,810.0,802.0,786.2,758.0,755.0,749.0,706.05,768.2
1569,SMSPHARMA,SMS Pharmaceuticals Limited,225.5,230.56,234.5,237.0,242.7,215.94,208.08,208.95,209.15,211.18,206.0,204.45,200.9,197.0,189.5,183.65,194.4
1570,SNOWMAN,Snowman Logistics Limited,74.1,71.77,73.28,74.1,76.25,74.45,75.82,73.26,70.7,71.2,68.67,68.06,68.85,68.2,68.3,64.05,62.3
1571,SOBHA,Sobha Limited,2053.0,2042.0,2016.5,2057.0,2054.0,2024.65,2148.0,2181.0,2165.0,2070.0,2060.0,2062.0,2063.7,1950.35,1835.0,1810.0,1910.0
1572,SOFTTECH,Softtech Engineers Limited,372.35,369.0,362.95,353.3,355.9,345.0,340.5,330.0,314.3,299.35,285.0,283.0,289.8,293.0,306.3,291.75,299.15
1573,SOLARA,Solara Active Pharma Sciences Limited,483.25,457.0,453.95,452.9,449.05,419.0,430.9,432.0,437.85,441.9,434.0,430.1,428.0,429.0,399.0,375.6,405.0
1574,SOLARINDS,Solar Industries India Limited,9905.0,9921.0,9970.55,9960.0,9850.15,9868.75,10050.0,9875.0,9800.0,9400.0,9540.0,9350.0,9281.0,9150.0,8910.15,8695.0,9936.0
1575,SOMANYCERA,Somany Ceramics Limited,819.95,758.95,779.0,743.0,733.8,739.0,740.0,728.0,733.7,722.0,729.6,729.7,731.0,725.0,720.0,678.3,721.0
1576,SOMATEX,Soma Textiles & Industries Limited,,,,,,,,,,,,,,,,,
1577,SOMICONVEY,Somi Conveyor Beltings Limited,235.58,196.32,163.0,163.0,171.0,143.63,145.0,147.0,149.61,146.55,130.0,128.78,134.25,132.0,122.0,122.5,133.9
1578,SONACOMS,Sona BLW Precision Forgings Limited,639.5,631.0,634.5,628.35,636.0,642.5,641.6,648.25,652.0,663.0,652.8,661.55,663.0,655.25,660.0,635.0,659.5
1579,SONAMCLOCK,Sonam Clock Limited,,,,,,,,,,,,,,,,,
1580,SONATSOFTW,Sonata Software Limited,585.3,577.0,589.0,602.75,604.9,563.05,560.5,564.5,573.75,580.0,576.0,586.1,583.5,542.9,513.0,498.2,504.0
1581,SOTL,Savita Oil Technologies Limited,576.0,551.0,539.85,532.0,538.0,534.0,522.0,520.0,516.0,513.0,522.0,514.0,504.5,492.85,482.1,462.05,494.7
1582,SOUTHBANK,The South Indian Bank Limited,27.26,27.46,27.59,27.73,28.59,27.92,27.8,27.74,27.86,27.49,27.25,27.59,27.6,27.25,26.6,25.5,27.75
1583,SOUTHWEST,South West Pinnacle Exploration Limited,111.02,112.3,110.75,113.5,118.0,123.0,126.71,133.0,130.18,118.52,120.5,113.2,108.65,106.0,102.65,104.7,103.0
1584,SPAL,S. P. Apparels Limited,735.5,717.0,727.9,681.0,683.9,675.0,610.35,620.05,633.0,590.0,576.55,577.0,574.3,591.0,585.0,553.0,573.0
1585,SPANDANA,Spandana Sphoorty Financial Limited,719.0,730.75,738.0,752.0,773.0,772.8,768.0,785.0,777.0,777.0,772.3,771.0,781.0,780.0,748.75,730.0,782.2
1586,SPARC,Sun Pharma Advanced Research Company Limited,247.42,240.0,240.45,236.4,238.5,233.4,235.8,234.0,234.75,222.0,219.0,217.8,220.0,219.7,209.9,205.0,211.0
1587,SPCENET,Spacenet Enterprises India Limited,33.99,35.44,33.5,33.11,34.0,32.99,34.95,33.19,31.2,30.95,27.99,27.38,26.8,26.8,26.25,24.4,28.3
1588,SPECIALITY,Speciality Restaurants Limited,177.5,176.49,176.6,178.4,177.77,177.98,173.5,170.6,173.2,173.78,170.54,172.01,173.0,170.0,166.1,159.8,167.05
1589,SPENCERS,Spencer's Retail Limited,94.8,89.89,91.05,91.7,93.5,88.57,91.61,92.6,88.3,87.95,87.55,87.0,85.85,86.45,83.0,77.85,82.6
1590,SPENTEX,Spentex Industries Limited,,,,,,,,,,,,,,,,,
1591,SPIC,Southern Petrochemicals Industries Corporation  Limited,84.6,85.3,86.0,89.25,92.49,84.9,82.65,79.72,79.55,79.3,79.2,79.61,73.6,71.5,70.0,68.25,72.55
1592,SPLIL,SPL Industries Limited,62.73,62.6,60.26,61.0,61.89,59.82,59.4,61.0,63.0,59.35,59.01,59.4,59.0,58.6,55.7,56.35,60.0
1593,SPLPETRO,Supreme Petrochem Limited,783.0,775.5,790.7,795.0,800.0,761.95,726.7,734.9,738.0,737.5,747.0,702.0,702.75,690.0,650.0,646.0,665.05
1594,SPMLINFRA,SPML Infra Limited,168.0,170.01,170.5,171.4,176.0,179.8,171.24,163.09,153.15,155.4,148.0,140.12,135.65,128.05,126.0,131.25,138.0
1595,SPORTKING,Sportking India Limited,817.1,814.15,810.05,813.0,810.4,806.95,808.0,805.5,805.2,805.0,800.65,807.0,792.0,782.0,775.0,738.0,772.0
1596,SPTL,Sintex Plastics Technology Limited,,,,,,,,,,,,,,,,,
1597,SPYL,Shekhawati Poly-Yarn Limited,,,,,,,,,,,,,,,,,
1598,SREEL,Sreeleathers Limited,288.9,291.4,290.45,292.8,290.45,292.0,298.1,291.9,280.1,279.0,275.9,279.1,277.8,270.75,262.65,256.6,275.0
1599,SREINFRA,SREI Infrastructure Finance Limited,,,,,,,,,,,,,,,,,
1600,SRF,SRF Limited,2398.0,2395.5,2420.0,2459.0,2497.1,2415.65,2425.0,2396.65,2401.0,2366.0,2332.2,2350.15,2313.0,2298.5,2289.0,2195.5,2260.6
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,550.0,545.55,537.55,545.3,551.0,547.95,541.2,541.85,554.0,562.5,554.95,562.8,526.6,510.0,486.0,465.35,485.0
1602,SRPL,Shree Ram Proteins Limited,,,,,,,,,,,,,,,,,
1603,SSWL,Steel Strips Wheels Limited,217.0,216.0,217.3,220.5,223.0,219.49,220.0,223.25,213.89,218.1,216.0,214.0,218.1,210.4,206.0,203.7,213.0
1604,STAMPEDE,Stampede Capital Limited,,,,,,,,,,,,,,,,,
1605,STAR,Strides Pharma Science Limited,959.95,944.15,947.0,950.0,948.3,955.2,993.7,975.0,940.35,928.1,923.55,898.0,881.8,875.7,875.0,821.0,853.8
1606,STARCEMENT,Star Cement Limited,209.82,207.53,212.5,214.94,215.8,216.54,219.75,220.5,218.21,218.2,219.2,222.35,218.6,212.5,211.0,203.85,215.7
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,525.95,525.0,520.0,518.2,529.45,527.7,531.7,528.6,516.2,517.95,525.5,509.75,499.3,500.0,500.0,499.95,512.85
1608,STARPAPER,Star Paper Mills Limited,260.55,260.99,260.5,262.0,261.2,258.7,260.0,256.0,232.0,231.98,232.05,229.6,222.25,220.15,216.0,209.5,224.6
1609,STARTECK,Starteck Finance Limited,301.0,309.98,312.0,320.99,318.12,350.78,292.32,,,,,,,,,,
1610,STCINDIA,The State Trading Corporation of India Limited,160.3,159.5,163.0,151.08,153.3,149.5,155.0,141.8,142.23,144.85,140.3,136.4,136.0,133.5,128.6,125.0,139.6
1611,STEELCAS,Steelcast Limited,658.0,651.3,673.95,633.0,645.0,633.5,646.5,628.0,662.0,637.1,618.85,644.0,631.0,616.1,609.7,602.0,633.0
1612,STEELCITY,Steel City Securities Limited,95.0,98.9,99.28,97.5,96.8,97.9,99.04,97.8,98.93,100.72,89.35,89.38,90.95,90.0,84.55,83.4,90.05
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,14.82,14.74,14.87,14.24,13.14,12.87,13.17,13.5,13.15,13.13,13.04,13.1,13.2,12.9,12.3,12.1,12.9
1614,STEL,Stel Holdings Limited,438.05,439.95,447.7,435.0,428.15,415.0,394.5,409.95,413.75,419.95,423.65,419.2,431.1,434.55,423.85,389.0,404.5
1615,STERTOOLS,Sterling Tools Limited,370.0,376.85,380.1,381.5,379.3,381.9,374.2,375.6,368.95,373.0,369.95,365.2,367.0,364.0,357.1,349.1,374.2
1616,STLTECH,Sterlite Technologies Limited,139.45,142.7,142.05,141.8,136.45,135.0,136.75,134.7,134.2,130.48,131.5,131.4,126.0,122.0,120.0,116.2,126.6
1617,STOVEKRAFT,Stove Kraft Limited,595.0,605.05,591.0,578.0,575.55,545.25,559.1,529.0,530.0,531.9,533.0,539.7,486.45,483.5,468.75,447.05,486.5
1618,STYLAMIND,Stylam Industries Limited,1852.0,1684.5,1682.8,1695.0,1668.0,1655.0,1669.95,1652.0,1612.0,1604.0,1608.75,1622.0,1590.1,1594.85,1534.0,1458.45,1571.25
1619,STYRENIX,Styrenix Performance Materials Limited,2039.0,2050.0,2108.05,2181.6,2090.05,2046.0,2125.0,2176.0,2100.05,2060.0,2010.0,1932.0,1925.0,1842.8,1754.25,1700.0,1797.55
1620,SUBEXLTD,Subex Limited,30.61,31.14,31.0,31.05,30.29,29.95,30.48,31.26,29.29,29.7,28.93,28.27,28.25,27.25,26.4,25.4,27.95
1621,SUBROS,Subros Limited,675.0,665.0,679.0,675.0,676.0,660.0,652.0,631.0,632.0,626.0,625.95,625.5,608.0,598.95,585.4,570.0,616.0
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,904.5,880.1,872.0,885.0,885.0,880.2,832.0,812.6,817.0,826.9,807.7,786.0,791.75,784.65,740.05,717.0,769.45
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,468.45,466.0,464.0,457.0,470.35,465.0,467.15,445.0,439.0,444.65,454.0,456.75,441.95,430.3,424.95,425.0,434.0
1624,SULA,Sula Vineyards Limited,499.4,499.0,499.9,503.5,510.0,507.0,510.25,512.9,516.65,518.6,520.0,517.4,521.6,519.9,510.0,479.5,506.75
1625,SUMEETINDS,Sumeet Industries Limited,,,,,,,,,,,,,,,,,
1626,SUMICHEM,Sumitomo Chemical India Limited,483.0,481.5,490.0,490.25,494.6,470.0,478.75,496.4,489.0,487.1,486.3,500.0,483.15,480.75,488.05,454.65,464.4
1627,SUMIT,Sumit Woods Limited,,,,,,,,,,,,,,,,,
1628,SUMMITSEC,Summit Securities Limited,1732.0,1742.5,1855.9,1550.95,1546.0,1542.0,1535.0,1442.0,1405.0,1403.7,1393.0,1384.85,1370.0,1349.0,1276.1,1275.0,1375.0
1629,SUNCLAYLTD,Sundaram Clayton Limited,,,,,,,,,,,,,,,,,
1630,SUNDARAM,Sundaram Multi Pap Limited,3.05,3.09,3.18,3.19,3.23,3.24,3.02,2.99,2.98,3.02,2.98,2.96,2.8,2.9,2.8,2.7,2.95
1631,SUNDARMFIN,Sundaram Finance Limited,4810.0,4880.0,4722.5,4767.95,4699.5,4700.0,4599.0,4549.95,4550.05,4550.0,4528.25,4620.0,4544.95,4480.0,4450.0,4270.0,4439.95
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,267.15,271.2,273.95,270.5,265.45,271.0,279.15,278.0,278.8,287.0,284.0,272.0,269.5,261.0,264.9,247.0,266.9
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,768.25,770.0,779.0,756.0,780.0,774.0,792.0,763.6,783.5,765.55,756.0,742.2,742.0,725.4,702.0,687.75,750.0
1634,SUNDRMFAST,Sundram Fasteners Limited,1340.0,1350.9,1338.0,1300.0,1295.0,1286.5,1290.0,1289.0,1289.0,1280.0,1256.0,1255.0,1260.0,1241.1,1228.9,1200.0,1225.0
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,215.0,215.9,214.8,215.1,213.6,214.27,216.85,213.0,210.69,212.35,211.6,209.8,207.0,206.5,201.85,188.0,211.0
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,1524.0,1501.5,1496.4,1466.85,1477.0,1505.0,1518.0,1515.0,1510.0,1504.0,1501.6,1510.0,1506.7,1474.3,1485.0,1453.8,1455.2
1637,SUNTECK,Sunteck Realty Limited,585.0,604.05,606.5,606.9,600.15,599.0,562.5,562.8,567.7,577.0,526.0,525.9,509.7,465.0,460.0,442.0,472.25
1638,SUNTV,Sun TV Network Limited,762.15,749.55,755.0,774.0,771.0,770.0,758.85,760.0,760.15,773.05,755.0,725.5,720.0,720.0,740.55,690.0,671.0
1639,SUPERHOUSE,Superhouse Limited,214.0,217.0,220.7,227.85,226.6,221.74,215.5,215.49,217.6,216.0,214.82,211.0,210.0,203.1,200.0,192.0,208.8
1640,SUPERSPIN,Super Spinning Mills Limited,8.97,9.03,8.98,8.89,8.71,8.8,8.99,9.97,11.08,9.24,7.62,7.9,7.65,7.7,7.6,7.1,7.8
1641,SUPRAJIT,Suprajit Engineering Limited,512.65,515.75,516.0,513.2,510.6,512.5,518.9,515.0,511.8,501.0,492.0,481.9,474.6,462.0,446.3,425.0,445.25
1642,SUPREMEENG,Supreme Engineering Limited,,,,,,,,,,,,,,,,,
1643,SUPREMEIND,Supreme Industries Limited,5758.7,5885.0,5933.6,5875.0,6175.0,6151.0,6135.0,6050.1,6063.0,6155.0,6162.0,5992.0,5775.0,5691.05,5520.0,5288.75,5557.0
1644,SUPREMEINF,Supreme Infrastructure India Limited,,,,,,,,,,,,,,,,,
1645,SUPRIYA,Supriya Lifescience Limited,395.0,391.95,394.0,399.0,395.0,399.85,397.0,399.0,384.1,380.0,375.9,367.5,363.5,356.0,346.0,339.0,359.5
1646,SURANASOL,Surana Solar Limited,,,,,,,,,,,,,,,,,
1647,SURANAT&P,Surana Telecom and Power Limited,24.07,25.34,24.14,22.0,23.29,21.25,20.55,18.8,18.7,19.04,18.4,18.21,18.8,17.75,16.95,17.8,18.65
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,78.5,72.68,71.54,73.2,71.2,71.49,71.32,71.0,71.5,70.99,69.54,67.85,68.5,68.9,66.15,62.9,70.2
1649,SURYAROSNI,Surya Roshni Limited,613.0,612.3,615.4,631.0,624.0,649.3,615.0,621.1,629.0,618.0,622.3,589.8,573.8,568.0,572.15,557.6,595.0
1650,SURYODAY,Suryoday Small Finance Bank Limited,191.55,195.0,194.5,201.05,206.0,205.72,202.75,201.15,205.0,204.49,204.4,201.05,201.0,195.3,192.05,185.0,196.0
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,63.07,60.41,61.5,62.8,58.65,58.25,58.9,58.83,58.0,57.33,54.75,53.42,53.95,52.5,50.5,48.0,52.9
1652,SUULD,Suumaya Industries Limited,5.77,5.76,6.07,6.39,6.73,7.1,7.14,6.79,7.01,7.37,7.77,7.4,7.05,6.75,6.45,6.75,7.1
1653,SUVEN,Suven Life Sciences Limited,103.0,100.0,98.17,99.6,99.4,97.0,96.05,99.4,100.5,99.7,101.0,99.0,98.0,91.65,87.5,87.3,92.0
1654,SUVENPHAR,Suven Pharmaceuticals Limited,728.0,720.7,696.05,707.3,722.1,731.9,748.5,721.75,673.0,671.0,681.5,685.0,651.0,636.0,633.0,620.0,619.0
1655,SUVIDHAA,Suvidhaa Infoserve Limited,5.4,5.49,5.49,5.39,5.56,5.6,5.54,5.55,5.59,5.6,5.48,5.51,5.6,5.55,5.45,5.3,5.55
1656,SUZLON,Suzlon Energy Limited,52.72,53.54,54.86,53.05,50.5,48.93,49.91,49.44,49.61,50.41,48.25,47.4,,,,,
1657,SVLL,Shree Vasu Logistics Limited,229.5,228.0,232.0,234.95,234.0,233.5,238.0,214.25,217.0,221.0,224.5,211.28,219.0,225.9,233.0,230.5,235.05
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,8.07,8.32,7.57,6.89,6.26,6.27,6.32,6.2,6.33,6.33,6.38,6.26,6.25,6.2,6.05,6.1,6.45
1659,SWANENERGY,Swan Energy Limited,615.0,627.2,626.0,659.5,648.0,654.0,661.0,634.1,615.5,598.0,605.7,614.9,585.0,574.5,544.0,567.35,600.55
1660,SWARAJENG,Swaraj Engines Limited,3010.0,3048.0,3120.0,3042.0,2907.0,2895.0,2872.5,2805.0,2760.0,2700.0,2641.0,2589.7,2515.15,2455.55,2395.0,2353.85,2460.05
1661,SWELECTES,Swelect Energy Systems Limited,1298.0,1270.0,1253.0,1308.0,1367.1,1284.8,1189.45,1223.0,1250.0,1274.5,1285.0,1190.0,1184.0,1083.75,1139.55,1199.5,1260.0
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,728.5,721.8,744.0,745.65,737.0,747.85,760.0,751.95,759.15,765.0,795.65,757.8,722.0,698.3,665.05,700.05,736.9
1663,SYMPHONY,Symphony Limited,1170.55,1190.65,1159.3,1171.0,1193.0,1226.8,1225.0,1255.0,1241.9,1224.0,1203.0,1163.0,1144.35,1099.85,1080.0,1030.0,1064.05
1664,SYNCOMF,Syncom Formulations (India) Limited,12.6,12.78,13.01,12.73,12.49,12.54,12.6,12.59,12.7,12.71,12.38,12.13,12.05,12.1,11.45,11.45,12.0
1665,SYNGENE,Syngene International Limited,709.0,703.5,707.0,711.25,713.3,715.0,708.5,706.0,696.0,695.65,702.6,706.0,696.0,686.15,669.0,661.9,666.0
1666,SYRMA,Syrma SGS Technology Limited,501.75,491.0,499.9,500.0,480.05,476.25,471.5,466.2,466.5,470.5,469.9,460.75,464.9,454.0,440.0,450.0,495.0
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,,,,,,,,,,,,,,,,,
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,342.3,343.0,347.8,353.0,353.0,341.9,348.2,345.9,337.1,338.4,335.35,336.4,330.05,323.45,314.4,309.9,328.9
1669,TAKE,Take Solutions Limited,21.63,21.25,21.84,22.16,21.5,21.5,21.47,22.12,22.4,22.3,22.1,21.43,21.6,19.95,20.1,19.15,20.15
1670,TALBROAUTO,Talbros Automotive Components Limited,322.0,318.05,325.85,325.7,325.0,322.85,319.2,315.0,317.0,306.25,301.0,296.5,303.25,289.6,276.0,264.85,287.85
1671,TANLA,Tanla Platforms Limited,948.0,948.0,951.0,939.0,947.5,946.4,957.5,963.0,940.0,963.0,921.05,914.0,909.5,899.5,869.9,865.95,919.8
1672,TANTIACONS,Tantia Constructions Limited,,,,,,,,,,,,,,,,,
1673,TARAPUR,Tarapur Transformers Limited,,,,,,,,,,,,,,,,,
1674,TARC,TARC Limited,193.38,194.72,194.55,197.01,191.55,189.9,192.8,192.7,192.9,178.0,177.0,170.26,175.8,162.5,154.5,148.0,167.2
1675,TARMAT,Tarmat Limited,,,,,,,,,,,,,,,,,
1676,TARSONS,Tarsons Products Limited,506.0,485.65,489.0,499.0,514.0,529.6,528.5,483.0,485.0,465.0,429.0,420.6,424.3,415.0,410.2,412.95,415.5
1677,TASTYBITE,Tasty Bite Eatables Limited,10620.0,10765.1,10794.95,10880.0,10900.05,10899.95,10751.0,11300.0,10900.0,10794.7,10812.0,10675.0,10650.0,10490.0,10549.85,9976.0,10291.05
1678,TATACHEM,Tata Chemicals Limited,1090.0,1098.0,1103.5,1124.75,1154.0,1108.0,1124.0,1105.0,1115.55,1123.85,1114.0,1085.95,1060.75,1064.5,1039.0,999.0,1063.45
1679,TATACOFFEE,Tata Coffee Limited,,,,,,,,,,,,,,,,,
1680,TATACOMM,Tata Communications Limited,1841.0,1832.7,1854.95,1844.95,1864.5,1833.55,1868.0,1866.05,1884.55,1891.1,1880.15,1853.75,1809.0,1790.0,1743.0,1664.0,1771.0
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,1089.3,1094.5,1103.9,1085.0,1103.05,1104.7,1125.95,1112.7,1114.0,1125.25,1134.85,1130.0,1135.0,1143.5,1139.05,1087.1,1070.1
1682,TATAELXSI,Tata Elxsi Limited,7093.0,7105.0,7260.15,7133.8,7220.5,7248.0,7290.0,7270.0,7235.0,7143.0,7090.0,7144.4,7115.0,6930.0,6898.95,6752.0,6954.0
1683,TATAINVEST,Tata Investment Corporation Limited,6665.65,6716.0,6783.0,6705.0,6690.0,6750.0,6919.9,6731.0,6424.0,6412.95,6402.95,6464.0,6436.0,6435.35,6178.0,6120.4,6425.0
1684,TATAMETALI,Tata Metaliks Limited,,,,,,,,,,,,,,,,,
1685,TATAMOTORS,Tata Motors Limited,952.5,955.5,959.0,960.0,979.1,977.5,986.5,992.0,985.8,989.2,986.15,974.8,970.0,939.5,928.0,904.95,951.5
1686,TATAMTRDVR,Tata Motors Limited,639.2,639.0,642.5,644.05,660.0,653.9,661.25,667.75,666.9,668.7,666.8,654.5,651.65,628.4,619.1,605.3,637.0
1687,TATAPOWER,Tata Power Company Limited,431.9,430.8,435.95,438.8,443.65,442.85,451.2,448.5,452.25,449.65,449.7,447.7,443.55,432.35,421.65,405.5,456.5
1688,TATASTEEL,Tata Steel Limited,172.8,175.86,177.8,179.94,182.75,180.07,181.25,182.9,182.5,182.47,181.6,180.45,178.85,172.15,169.0,160.0,174.35
1689,TATASTLLP,Tata Steel Long Products Limited,,,,,,,,,,,,,,,,,
1690,TATVA,Tatva Chintan Pharma Chem Limited,1116.0,1115.0,1135.0,1112.0,1109.0,1090.0,1100.0,1024.9,1020.0,1022.15,1009.7,1010.0,1029.9,1017.0,968.7,994.9,1025.0
1691,TBZ,Tribhovandas Bhimji Zaveri Limited,124.37,122.75,125.85,121.9,117.69,119.35,113.5,110.6,109.93,110.49,107.4,104.15,105.7,103.7,101.5,96.05,103.8
1692,TCI,Transport Corporation of India Limited,927.9,915.0,916.0,917.0,916.0,910.0,916.0,912.0,915.0,913.9,914.0,915.3,911.0,895.0,845.25,830.0,850.0
1693,TCIEXP,TCI Express Limited,1235.0,1159.0,1140.0,1134.85,1152.0,1165.0,1184.0,1180.5,1161.0,1158.0,1132.0,1105.2,1080.0,1057.0,1036.65,1026.0,1078.6
1694,TCIFINANCE,TCI Finance Limited,,,,,,,,,,10.52,10.02,9.55,9.1,8.7,8.3,7.95,7.6
1695,TCNSBRANDS,TCNS Clothing Co. Limited,538.5,536.5,537.9,531.05,529.3,544.2,550.3,553.0,552.0,554.1,546.0,555.1,549.0,541.0,506.0,453.45,505.0
1696,TCPLPACK,TCPL Packaging Limited,2527.15,2465.0,2449.9,2372.9,2330.0,2265.65,2322.5,2220.0,2165.0,2100.0,2102.0,2087.0,2109.5,2117.8,2095.0,2114.0,2106.0
1697,TCS,Tata Consultancy Services Limited,3853.3,3840.0,3815.0,3802.0,3789.85,3801.0,3819.0,3833.0,3873.0,3837.0,3855.65,3859.0,3888.55,3836.0,3755.1,3732.55,3706.0
1698,TDPOWERSYS,TD Power Systems Limited,357.9,364.75,363.0,374.45,389.7,375.8,389.9,367.8,349.9,350.7,348.0,335.5,335.05,320.0,299.0,293.9,339.0
1699,TEAMLEASE,Teamlease Services Limited,2953.0,2931.75,2899.2,2835.0,2821.55,2839.85,2871.5,2888.0,2930.0,2866.4,2860.5,2958.85,2910.0,2899.0,2915.0,2828.0,2856.0
1700,TECHIN,Techindia Nirman Limited,,,,,,,,,,,,,,,,,
1701,TECHM,Tech Mahindra Limited,1410.0,1426.5,1400.0,1392.0,1394.0,1379.0,1373.95,1372.0,1389.3,1371.75,1351.3,1341.0,1372.55,1323.0,1268.0,1247.95,1244.0
1702,TECHNOE,Techno Electric & Engineering Company Limited,,,,,,,,,,,,,,1249.0,1217.9,1353.2,1499.5
1703,TECILCHEM,TECIL Chemicals and Hydro Power Limited,,,,,39.08,37.22,35.45,33.77,32.17,30.64,29.76,27.06,24.6,20.8,21.4,21.4,22.5
1704,TEGA,Tega Industries Limited,1629.0,1595.0,1605.6,1622.0,1625.0,1649.0,1680.0,1645.0,1652.9,1672.5,1688.5,1661.25,1600.0,1540.0,1470.0,1392.4,1506.0
1705,TEJASNET,Tejas Networks Limited,1396.0,1411.3,1420.0,1418.0,1414.0,1433.0,1377.0,1359.8,1367.45,1360.4,1367.0,1281.0,1285.0,1165.0,1127.0,1052.4,1173.05
1706,TEMBO,Tembo Global Industries Limited,237.0,238.02,239.0,237.8,236.1,240.0,231.52,228.16,228.6,228.0,231.0,227.0,234.3,237.6,217.6,216.35,230.5
1707,TERASOFT,Tera Software Limited,,,,,94.5,93.2,81.52,68.29,71.9,73.4,76.5,77.5,74.5,69.6,57.8,58.0,61.1
1708,TEXINFRA,Texmaco Infrastructure & Holdings Limited,132.75,134.4,135.5,143.0,128.0,131.56,135.8,138.7,135.4,136.0,131.7,131.8,124.15,117.25,108.15,104.45,118.6
1709,TEXMOPIPES,Texmo Pipes and Products Limited,76.7,78.0,78.37,78.1,79.1,77.0,78.06,79.26,79.25,80.15,77.79,77.19,75.8,75.8,73.8,71.8,76.55
